Station,SampleDateTime,MeasurementValue
"TWIN VALLEY RESERVOIR, CENTRAL BASIN PROFILE",02/23/2009 14:07:00,0.35
"TWIN VALLEY RESERVOIR, CENTRAL BASIN PROFILE",02/23/2011 14:31:00,0.29
"TWIN VALLEY RESERVOIR, MOSQUITO BASIN COMPOSITE",07/31/2007 12:30:00,0.24
"TWIN VALLEY RESERVOIR, WEST BASIN PROFILE",07/31/2007 11:30:00,0.24
"TWO LAKES SOUTH, COMPOSITE",08/27/1992 11:50:00,0.15
"TYRRELL LAKE, COMPOSITE",06/17/1983 09:00:00,0.29
"TYRRELL LAKE, COMPOSITE",09/13/1983 12:00:00,0.29
"TYRRELL LAKE, COMPOSITE",05/13/1997 12:00:00,0.35
"TYRRELL LAKE, COMPOSITE",06/10/1997 12:45:00,0.33
"TYRRELL LAKE, COMPOSITE",07/08/1997 11:30:00,0.35
"TYRRELL LAKE, COMPOSITE",08/06/1997 11:30:00,0.28
"TYRRELL LAKE, COMPOSITE",09/22/1997 11:30:00,0.43
"TYRRELL LAKE, COMPOSITE",06/10/2008 09:00:00,0.37
"TYRRELL LAKE, COMPOSITE",08/06/2008 09:00:00,0.37
"TYRRELL LAKE, COMPOSITE",09/03/2008 09:00:00,0.36
"TYRRELL LAKE, COMPOSITE",09/23/2008 09:00:00,0.31
"TYRRELL LAKE, PROFILE",02/05/1998 10:03:00,0.32
"TYRRELL LAKE, PROFILE SITE 1",10/09/1976 13:00:00,0.27
"TYRRELL LAKE, PROFILE SITE 2",10/09/1976 13:30:00,0.27
"UNNAMED (MOHAWK) LAKE, COMPOSITE",05/08/1986 12:00:00,0.1
"UNNAMED LAKE (CLAYTON LAKE GROUP), EAST SHORE -PROFILE",03/08/1988 12:31:00,0.05
"UNNAMED LAKE (CLAYTON LAKE GROUP), SOUTH SHORE -PROFILE",03/08/1988 13:01:00,0.05
"UNNAMED LAKE (E. OF SLAVE RIVER), COMPOSITE",09/12/1983 12:00:00,0.11
"UNNAMED LAKE (INTO COTTONWOOD CRCL.), COMPOSITE",08/29/1983 12:00:00,0.07
"UNNAMED LAKE (L1), SOUTHEAST SHORE PROFILE",01/25/1988 11:41:00,0.05
"UNNAMED LAKE (L10), COMPOSITE",09/01/1983 12:00:00,0.07
"UNNAMED LAKE (L10), COMPOSITE",07/19/1988 12:00:00,0.06
"UNNAMED LAKE (L10), PROFILE AT CENTRE",01/26/1988 10:21:00,0.1
"UNNAMED LAKE (L100), COMPOSITE",08/26/1992 13:30:00,0.06
"UNNAMED LAKE (L102), COMPOSITE",08/26/1992 15:00:00,0.06
"UNNAMED LAKE (L108), S. OF WOODMAN LAKE - COMPOSITE",09/12/1983 12:00:00,0.19
"UNNAMED LAKE (L108), S. OF WOODMAN LAKE - COMPOSITE",08/12/1992 09:30:00,0.12
"UNNAMED LAKE (L11), COMPOSITE",07/19/1988 13:00:00,0.05
"UNNAMED LAKE (L11), EAST SHORE PROFILE",01/26/1988 12:11:00,0.06
"UNNAMED LAKE (L12), COMPOSITE",07/19/1988 14:30:00,0.08
"UNNAMED LAKE (L12), SOUTH SHORE PROFILE",01/26/1988 12:31:00,0.12
"UNNAMED LAKE (L13), COMPOSITE",07/19/1988 14:00:00,0.07
"UNNAMED LAKE (L13), SOUTH SHORE PROFILE",01/26/1988 11:01:00,0.09
"UNNAMED LAKE (L14), THICKWOOD HILLS - COMPOSITE",09/01/1983 12:00:00,0.1
"UNNAMED LAKE (L14), THICKWOOD HILLS - COMPOSITE",07/19/1988 13:30:00,0.08
"UNNAMED LAKE (L14), THICKWOOD HILLS - PROFILE AT CENTRE",01/26/1988 11:31:00,0.13
"UNNAMED LAKE (L15), COMPOSITE",07/19/1988 16:00:00,0.13
"UNNAMED LAKE (L15), EAST SHORE PROFILE",01/26/1988 13:21:00,0.2
"UNNAMED LAKE (L2), SOUTH SHORE PROFILE",01/25/1988 12:21:00,0.12
"UNNAMED LAKE (L21), COMPOSITE",07/20/1988 10:00:00,0.05
"UNNAMED LAKE (L21), PROFILE AT CENTRE",03/07/1988 14:31:00,0.1
"UNNAMED LAKE (L27), COMPOSITE",08/30/1983 12:00:00,0.05
"UNNAMED LAKE (L27), COMPOSITE",07/21/1988 11:30:00,0.05
"UNNAMED LAKE (L27), PROFILE AT CENTRE",03/08/1988 11:01:00,0.05
"UNNAMED LAKE (L27), PROFILE AT CENTRE",08/04/1992 15:10:00,0.08
"UNNAMED LAKE (L3), SOUTH SHORE PROFILE",01/25/1988 12:51:00,0.07
"UNNAMED LAKE (L33), COMPOSITE",08/30/1983 12:00:00,0.15
"UNNAMED LAKE (L33), COMPOSITE",07/26/1988 08:00:00,0.15
"UNNAMED LAKE (L33), PROFILE",03/08/1988 14:01:00,0.22
"UNNAMED LAKE (L40), COMPOSITE",07/25/1988 15:00:00,0.05
"UNNAMED LAKE (L40), PROFILE AT CENTRE",03/09/1988 11:01:00,0.05
"UNNAMED LAKE (L41), PROFILE AT CENTRE",03/09/1988 11:31:00,0.07
"UNNAMED LAKE (L42), COMPOSITE",07/25/1988 16:00:00,0.09
"UNNAMED LAKE (L42), PROFILE AT CENTRE",03/09/1988 12:01:00,0.09
"UNNAMED LAKE (L43), COMPOSITE",07/26/1988 11:00:00,0.08
"UNNAMED LAKE (L43), PROFILE AT CENTRE",03/09/1988 12:31:00,0.09
"UNNAMED LAKE (L44), COMPOSITE",07/26/1988 12:00:00,0.08
"UNNAMED LAKE (L44), PROFILE AT CENTRE",03/09/1988 13:01:00,0.11
"UNNAMED LAKE (L45), COMPOSITE",07/26/1988 10:30:00,0.07
"UNNAMED LAKE (L45), PROFILE AT CENTRE",03/09/1988 13:31:00,0.07
"UNNAMED LAKE (L48), COMPOSITE",08/11/1992 11:50:00,0.07
"UNNAMED LAKE (L48), PROFILE AT CENTRE",02/16/1989 11:45:00,0.13
"UNNAMED LAKE (L5), COMPOSITE",07/07/1987 12:50:00,0.05
"UNNAMED LAKE (L50): RAMP BM5, COMPOSITE",08/06/1992 11:40:00,0.04
"UNNAMED LAKE (L50): RAMP BM5, PROFILE",02/16/1989 13:15:00,0.1
"UNNAMED LAKE (L51), PROFILE",03/14/1989 11:01:00,0.1
"UNNAMED LAKE (L55), COMPOSITE",08/04/1992 12:00:00,0.1
"UNNAMED LAKE (L55), PROFILE",03/14/1989 13:01:00,0.13
"UNNAMED LAKE (L56), COMPOSITE",08/04/1992 13:30:00,0.08
"UNNAMED LAKE (L56), PROFILE",03/14/1989 13:31:00,0.12
"UNNAMED LAKE (L57), COMPOSITE",08/06/1992 08:45:00,0.06
"UNNAMED LAKE (L57), PROFILE",03/14/1989 14:01:00,0.11
"UNNAMED LAKE (L58), COMPOSITE",08/06/1992 09:35:00,0.06
"UNNAMED LAKE (L58), PROFILE",03/14/1989 14:31:00,0.11
"UNNAMED LAKE (L59), PROFILE",03/14/1989 15:01:00,0.09
"UNNAMED LAKE (L6), COMPOSITE",07/18/1988 14:00:00,0.06
"UNNAMED LAKE (L6), WEST SHORE PROFILE",01/25/1988 14:41:00,0.13
"UNNAMED LAKE (L64), PROFILE",03/15/1989 16:01:00,0.05
"UNNAMED LAKE (L68), COMPOSITE",08/11/1992 13:20:00,0.05
"UNNAMED LAKE (L69), COMPOSITE",08/11/1992 14:10:00,0.18
"UNNAMED LAKE (L70), COMPOSITE",08/18/1992 10:00:00,0.11
"UNNAMED LAKE (L71), COMPOSITE",08/18/1992 11:00:00,0.19
"UNNAMED LAKE (L72), COMPOSITE",08/18/1992 12:00:00,0.16
"UNNAMED LAKE (L73), COMPOSITE",08/18/1992 13:15:00,0.15
"UNNAMED LAKE (L74), COMPOSITE",08/18/1992 14:20:00,0.02
"UNNAMED LAKE (L75), COMPOSITE",08/18/1992 15:00:00,0.05
"UNNAMED LAKE (L76), COMPOSITE",08/19/1992 09:00:00,0.08
"UNNAMED LAKE (L77), COMPOSITE",08/19/1992 10:00:00,0.09
"UNNAMED LAKE (L78), COMPOSITE",08/19/1992 11:00:00,0.05
"UNNAMED LAKE (L79), COMPOSITE",08/19/1992 12:00:00,0.14
"UNNAMED LAKE (L80), COMPOSITE",08/19/1992 13:15:00,0.14
"UNNAMED LAKE (L81), COMPOSITE",08/19/1992 14:00:00,0.18
"UNNAMED LAKE (L82), COMPOSITE",08/19/1992 15:00:00,0.15
"UNNAMED LAKE (L83), COMPOSITE",08/19/1992 16:00:00,0.16
"UNNAMED LAKE (L84), COMPOSITE",08/20/1992 10:00:00,0.17
"UNNAMED LAKE (L86), COMPOSITE",08/20/1992 12:00:00,0.04
"UNNAMED LAKE (L88), COMPOSITE",08/20/1992 15:00:00,0.09
"UNNAMED LAKE (L89), COMPOSITE",08/20/1992 16:00:00,0.16
"UNNAMED LAKE (L9), COMPOSITE",07/19/1988 15:00:00,0.07
"UNNAMED LAKE (L9), NORTHWEST SHORE PROFILE",07/07/1987 14:05:00,0.08
"UNNAMED LAKE (L90), COMPOSITE",08/25/1992 10:00:00,0.07
"UNNAMED LAKE (L92), COMPOSITE",08/25/1992 12:00:00,0.15
"UNNAMED LAKE (L96), COMPOSITE",08/26/1992 08:30:00,0.2
"UNNAMED LAKE (L97), COMPOSITE",08/26/1992 10:00:00,0.06
"UNNAMED LAKE (L98), COMPOSITE",08/26/1992 11:00:00,0.04
"UNNAMED LAKE (N. OF WYLIE LAKE), COMPOSITE",09/12/1983 12:00:00,0.11
"UNNAMED LAKE (NORTH OF COWPER LAKE), COMPOSITE",08/29/1983 12:00:00,0.09
"UNNAMED LAKE (NORTH OF STEEPBANK RIVER), COMPOSITE",07/18/1988 13:30:00,0.05
"UNNAMED LAKE (NORTH OF STEEPBANK RIVER), NORTHEAST SHORE PROFILE",01/25/1988 14:01:00,0.05
"UNNAMED LAKE (OFF GORDON CREEK), COMPOSITE",09/01/1983 12:00:00,0.08
"UNNAMED LAKE (PREVIOUSLY 15 MILE LAKE), COMPOSITE",09/01/1983 12:00:00,0.05
"UNNAMED LAKE (SOUTH OF CHIPEWAN RIVER), COMPOSITE",08/31/1983 12:00:00,0.12
"UNNAMED LAKE (WEST OF CHRISTINA RIVER), COMPOSITE",08/29/1983 12:00:00,0.09
"UNNAMED LAKE, COMPOSITE",09/13/1983 12:00:00,0.12
"UNNAMED LAKE, COMPOSITE",09/13/1983 12:00:00,0.13
"UNNAMED LAKE, COMPOSITE",09/14/1983 12:00:00,0.09
"UNNAMED LAKE, COMPOSITE",09/14/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/14/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/14/1983 12:00:00,0.06
"UNNAMED LAKE, COMPOSITE",09/15/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/15/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/15/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/15/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",09/28/1983 12:00:00,0.14
"UNNAMED LAKE, COMPOSITE",09/29/1983 12:00:00,0.06
"UNNAMED LAKE, COMPOSITE",09/29/1983 12:00:00,0.12
"UNNAMED LAKE, COMPOSITE",09/29/1983 12:00:00,0.08
"UNNAMED LAKE, COMPOSITE",09/30/1983 12:00:00,0.05
"UNNAMED LAKE, COMPOSITE",10/01/1983 12:00:00,0.06
"UNNAMED LAKE, COMPOSITE - 3.5 MILES WEST AND 3 MILES NORTH OF LONGHURST LAKE (H442S2)",07/04/1995 13:30:00,0.34
"UNNAMED LAKE, COMPOSITE - 3.5 MILES WEST AND 3 MILES NORTH OF LONGHURST LAKE (H442S2)",08/02/1995 11:30:00,0.28
"UNNAMED LAKE, COMPOSITE - 3.5 MILES WEST AND 3 MILES NORTH OF LONGHURST LAKE (H442S2)",08/22/1995 12:30:00,0.14
"UNNAMED LAKE, COMPOSITE - 3.5 MILES WEST AND 3 MILES NORTH OF LONGHURST LAKE (H442S2)",09/18/1996 12:00:00,0.2
"UNNAMED LAKE, COMPOSITE - 3KM EAST OF HWY 21 ON SEC HWY 609 AND NORTH SIDE OF ROAD (H508S1)",07/19/1995 09:45:00,0.27
"UNNAMED LAKE, COMPOSITE - 3KM EAST OF HWY 21 ON SEC HWY 609 AND NORTH SIDE OF ROAD (H508S1)",09/20/1995 10:30:00,0.27
"UNNAMED LAKE, COMPOSITE - 3KM EAST OF HWY 21 ON SEC HWY 609 AND NORTH SIDE OF ROAD (H508S1)",09/17/1996 09:20:00,0.26
"UNNAMED LAKE, COMPOSITE - 7 KM DUE EAST OF FERINTOSH (H508L1)",07/05/1995 10:30:00,0.32
"UNNAMED LAKE, COMPOSITE - 7 KM DUE EAST OF FERINTOSH (H508L1)",08/17/1995 15:00:00,0.34
"UNNAMED LAKE, COMPOSITE - 7 KM DUE EAST OF FERINTOSH (H508L1)",09/20/1995 11:45:00,0.42
"UNNAMED LAKE, COMPOSITE - 7 KM DUE EAST OF FERINTOSH (H508L1)",09/17/1996 09:50:00,0.33
"UNNAMED LAKE, COMPOSITE - 8 KM NORTH WEST OF STONY PLAIN (L440S1)",07/04/1995 09:40:00,0.19
"UNNAMED LAKE, COMPOSITE - 8 KM NORTH WEST OF STONY PLAIN (L440S1)",08/22/1995 10:15:00,0.19
"UNNAMED LAKE, COMPOSITE - 8 KM NORTH WEST OF STONY PLAIN (L440S1)",09/27/1995 10:15:00,0.2
"UNNAMED LAKE, COMPOSITE - 8 KM NORTH WEST OF STONY PLAIN (L440S1)",09/18/1996 13:30:00,0.15
"UNNAMED LAKE, COMPOSITE - EAST OF JOHNNY LAKE (L703S1)",07/20/1995 11:45:00,0.2
"UNNAMED LAKE, COMPOSITE - EAST OF JOHNNY LAKE (L703S1)",08/12/1995 12:00:00,0.57
"UNNAMED LAKE, COMPOSITE - EAST OF JOHNNY LAKE (L703S1)",09/18/1996 11:15:00,0.14
"UNNAMED LAKE, COMPOSITE - NORTH OF SITE S2 ON EAST SIDE OF ROAD (H442S3)",07/13/1995 11:30:00,0.39
"UNNAMED LAKE, COMPOSITE - NORTH OF SITE S2 ON EAST SIDE OF ROAD (H442S3)",09/18/1996 11:50:00,0.15
"UNNAMED LAKE, NORTHWEST SHORE PROFILE",01/26/1988 09:41:00,0.11
"UNNAMED LAKE, PROFILE AT CENTRE",02/24/1996 13:10:00,0.61
"UNNAMED POND, COMPOSITE - ON HWY 594 EAST OF FOXALL LAKE (H537S1)",07/24/1995 15:00:00,0.26
"UNNAMED POND, COMPOSITE - ON HWY 594 EAST OF FOXALL LAKE (H537S1)",09/21/1995 14:15:00,0.28
"UNNAMED POND, COMPOSITE - ON HWY 594 EAST OF FOXALL LAKE (H537S1)",09/19/1996 13:45:00,0.24
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",08/15/1983 12:00:00,0.16
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",05/25/2000 10:45:00,0.13
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",06/28/2000 10:00:00,0.17
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",07/25/2000 09:30:00,0.11
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",08/31/2000 09:45:00,0.14
"UPPER CHAIN LAKE (NEAR PONOKA), COMPOSITE",10/05/2000 09:30:00,0.15
"UPPER CHAIN LAKE (NEAR PONOKA), PROFILE",03/01/2001 11:22:00,0.16
"UPPER KANANASKIS LAKE, COMPOSITE",07/18/1984 11:00:00,0.07
"UPPER KANANASKIS LAKE, COMPOSITE",08/23/1984 10:00:00,0.08
"UPPER KANANASKIS LAKE, COMPOSITE",09/20/1984 11:00:00,0.09
"UPPER MANN LAKE, COMPOSITE",08/16/1983 11:00:00,0.14
"UPPER MANN LAKE, COMPOSITE",06/23/1992 10:00:00,0.17
"UPPER MANN LAKE, COMPOSITE",07/22/1992 09:30:00,0.17
"UPPER MANN LAKE, COMPOSITE",08/18/1992 10:00:00,0.17
"UPPER MANN LAKE, COMPOSITE",09/24/1992 10:00:00,0.18
"UPPER MANN LAKE, COMPOSITE",08/05/1993 11:00:00,0.17
"UPPER MANN LAKE, PROFILE",03/03/1993 12:31:00,0.2
"UPPER MANN LAKE, PROFILE",03/03/1993 12:33:00,0.2
"UPPER MANN LAKE, PROFILE",03/03/1993 12:35:00,0.2
"UPPER MANN LAKE, PROFILE SITE 1",03/06/1979 12:01:00,0.18
"UPPER MANN LAKE, PROFILE SITE 1",03/06/1979 12:07:00,0.21
"UPPER MANN LAKE, PROFILE SITE 1",02/24/1992 13:01:00,0.19
"UPPER MANN LAKE, PROFILE SITE 1",02/24/1992 13:03:00,0.19
"UPPER MANN LAKE, PROFILE SITE 1",02/24/1992 13:06:00,0.19
"UTIKUMA LAKE, COMPOSITE",06/04/1996 12:15:00,0.23
"UTIKUMA LAKE, COMPOSITE",07/23/1996 08:15:12,0.17
"UTIKUMA LAKE, COMPOSITE",08/20/1996 09:00:00,0.18
"UTIKUMA LAKE, COMPOSITE",09/18/1996 13:00:00,0.16
"UTIKUMA LAKE, PROFILE",03/20/1997 11:48:31,0.27
"UTIKUMA LAKE, PROFILE",03/20/1997 11:54:05,0.27
"UTIKUMA LAKE, PROFILE",03/20/1997 12:01:05,0.27
"VERMILION RESERVOIR, U/S OF CREEK - COMPOSITE",07/26/1990 11:30:00,0.23
"VINCENT LAKE, COMPOSITE",08/17/1983 12:00:00,0.19
"VINCENT LAKE, COMPOSITE",05/20/1993 09:00:00,0.14
"VINCENT LAKE, COMPOSITE",06/09/1993 13:30:00,0.01
"VINCENT LAKE, COMPOSITE",07/08/1993 16:00:00,0.15
"VINCENT LAKE, COMPOSITE",07/28/1993 09:30:00,0.15
"VINCENT LAKE, COMPOSITE",08/18/1993 14:30:00,0.15
"VINCENT LAKE, COMPOSITE",09/15/1993 09:00:00,0.14
"VINCENT LAKE, COMPOSITE",10/13/1993 10:00:00,0.14
"VINCENT LAKE, PROFILE",02/12/1980 12:00:00,0.16
"VINCENT LAKE, PROFILE",03/03/1993 11:01:00,0.16
"VINCENT LAKE, PROFILE",03/03/1993 11:03:00,0.16
"VINCENT LAKE, PROFILE",03/03/1993 11:05:00,0.16
"VINCENT LAKE, PROFILE",03/10/1994 13:29:00,0.17
"VINCENT LAKE, PROFILE",03/10/1994 13:34:00,0.17
"VINCENT LAKE, PROFILE",03/10/1994 13:39:00,0.17
"VINCENT LAKE, PROFILE SITE 1",03/06/1979 12:01:00,0.14
"VINCENT LAKE, PROFILE SITE 1",03/06/1979 12:07:00,0.16
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/21/2006 11:25:00,0.38
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/21/2006 11:40:00,0.37
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/21/2006 11:50:00,0.36
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/26/2007 13:15:00,0.4
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/26/2007 13:30:00,0.39
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/26/2007 13:40:00,0.4
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/28/2008 13:30:00,0.44
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/28/2008 13:50:00,0.43
"WABAMUN GRID 10-3, PROFILE 3.5 KM EAST OF FALLIS POINT",02/28/2008 14:10:00,0.42
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/21/2006 09:50:00,0.37
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/21/2006 10:25:00,0.36
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/21/2006 10:40:00,0.37
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/26/2007 10:45:00,0.39
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/26/2007 10:49:00,0.38
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/26/2007 10:53:00,0.4
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/28/2008 11:00:00,0.42
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/28/2008 11:15:00,0.42
"WABAMUN GRID 4-3, PROFILE 4 KM EAST OF SEBA BEACH",02/28/2008 11:30:00,0.42
"WABAMUN LAKE, EAST BASIN COMPOSITE",01/21/1980 12:00:00,0.3
"WABAMUN LAKE, EAST BASIN COMPOSITE",02/20/1980 12:00:00,0.25
"WABAMUN LAKE, EAST BASIN COMPOSITE",03/17/1980 12:00:00,0.29
"WABAMUN LAKE, EAST BASIN COMPOSITE",04/30/1980 12:00:00,0.24
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/13/1980 10:00:00,0.23
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/27/1980 10:00:00,0.24
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/09/1980 13:00:00,0.25
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/23/1980 12:00:00,0.24
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/07/1980 12:00:00,0.25
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/21/1980 12:00:00,0.27
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/06/1980 12:00:00,0.26
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/19/1980 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/09/1981 12:00:00,0.3
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/22/1981 12:00:00,0.37
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/07/1981 12:00:00,0.25
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/19/1981 12:00:00,0.27
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/16/1982 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/06/1982 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/10/1982 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/31/1982 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/21/1982 12:00:00,0.28
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/10/2002 11:00:00,0.44
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/19/2002 10:15:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/25/2002 08:45:00,0.41
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/24/2002 12:30:00,0.45
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/28/2003 10:00:00,0.36
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/24/2003 11:00:00,0.35
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/22/2003 11:00:00,0.55
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/27/2003 10:00:00,0.38
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/30/2003 09:45:00,0.38
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/06/2004 09:45:00,0.42
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/03/2004 09:00:00,0.4
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/13/2004 12:15:00,0.36
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/11/2004 09:30:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/13/2004 13:20:00,0.41
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/12/2004 11:30:00,0.4
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/18/2005 10:40:00,0.37
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/14/2005 09:15:00,0.38
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/21/2005 11:15:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/16/2005 14:00:00,0.35
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/15/2005 13:30:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/17/2005 13:15:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/29/2006 09:00:00,0.41
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/28/2006 10:45:00,0.36
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/25/2006 12:45:00,0.37
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/28/2006 09:30:00,0.4
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/25/2006 10:45:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/23/2006 10:15:00,0.35
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/16/2007 10:00:00,0.35
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/13/2007 10:00:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/10/2007 13:00:00,0.36
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/16/2007 10:00:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/13/2007 10:00:00,0.42
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/16/2007 10:00:00,0.37
"WABAMUN LAKE, EAST BASIN COMPOSITE",05/29/2008 10:15:00,0.41
"WABAMUN LAKE, EAST BASIN COMPOSITE",06/23/2008 10:45:00,0.52
"WABAMUN LAKE, EAST BASIN COMPOSITE",07/22/2008 09:45:00,0.41
"WABAMUN LAKE, EAST BASIN COMPOSITE",08/19/2008 13:00:00,0.39
"WABAMUN LAKE, EAST BASIN COMPOSITE",09/16/2008 10:00:00,0.35
"WABAMUN LAKE, EAST BASIN COMPOSITE",10/16/2008 09:45:00,0.39
"WABAMUN LAKE, EAST BASIN PROFILE",06/09/1980 13:02:00,0.25
"WABAMUN LAKE, EAST BASIN PROFILE",06/09/1980 13:06:00,0.28
"WABAMUN LAKE, EAST BASIN PROFILE",06/09/1980 13:07:00,0.25
"WABAMUN LAKE, EAST BASIN PROFILE",06/09/1980 13:08:00,0.24
"WABAMUN LAKE, EAST BASIN PROFILE",07/07/1980 10:02:00,0.27
"WABAMUN LAKE, EAST BASIN PROFILE",07/07/1980 10:06:00,0.31
"WABAMUN LAKE, EAST BASIN PROFILE",07/07/1980 10:07:00,0.27
"WABAMUN LAKE, EAST BASIN PROFILE",07/07/1980 10:08:00,0.25
"WABAMUN LAKE, EAST BASIN PROFILE",01/17/1984 10:01:00,0.29
"WABAMUN LAKE, EAST BASIN PROFILE",01/15/1985 10:00:00,0.34
"WABAMUN LAKE, EAST BASIN PROFILE",01/29/1986 10:01:00,0.35
"WABAMUN LAKE, EAST BASIN PROFILE",01/29/1986 10:05:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",01/29/1986 10:07:00,0.32
"WABAMUN LAKE, EAST BASIN PROFILE",01/08/1987 12:01:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",01/08/1987 12:03:00,0.32
"WABAMUN LAKE, EAST BASIN PROFILE",02/25/1988 09:01:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",02/25/1988 09:03:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",02/25/1988 09:07:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",03/23/1988 10:01:00,0.33
"WABAMUN LAKE, EAST BASIN PROFILE",03/23/1988 10:03:00,0.34
"WABAMUN LAKE, EAST BASIN PROFILE",03/23/1988 10:06:00,0.35
"WABAMUN LAKE, EAST BASIN PROFILE",03/08/1989 09:01:00,0.35
"WABAMUN LAKE, EAST BASIN PROFILE",03/08/1989 09:03:00,0.34
