Station,SampleDateTime,MeasurementValue
"ROSEBUD RIVER, AT HWY 10",08/06/2015 12:30:00,0.24
"ROSEBUD RIVER, AT HWY 10",08/13/2015 11:10:00,0.18
"ROSEBUD RIVER, AT HWY 10",08/18/2015 12:30:00,0.18
"ROSEBUD RIVER, AT HWY 10",08/21/2015 14:30:00,0.23
"ROSEBUD RIVER, AT HWY 10",08/27/2015 11:00:00,0.19
"ROSEBUD RIVER, AT HWY 10",09/10/2015 11:00:00,0.19
"ROSEBUD RIVER, AT HWY 10",09/17/2015 11:30:00,0.21
"ROSEBUD RIVER, AT HWY 10",09/23/2015 14:00:00,0.21
"ROSEBUD RIVER, AT HWY 10",04/09/2024 11:15:00,0.16
"ROSEBUD RIVER, AT HWY 10",05/15/2024 11:20:00,0.27
"ROSEBUD RIVER, AT HWY 10",06/03/2024 12:00:00,0.16
"ROSEBUD RIVER, AT HWY 10",07/03/2024 11:10:00,0.14
"ROSEBUD RIVER, AT HWY 10",08/14/2024 12:00:00,0.16
"ROSEBUD RIVER, AT HWY 10",09/04/2024 11:35:00,0.13
"ROSEBUD RIVER, AT HWY 10",10/01/2024 11:45:00,0.15
"ROSEBUD RIVER, AT HWY 10",11/05/2024 11:30:00,0.21
"ROSEBUD RIVER, AT HWY 10",12/04/2024 13:10:00,0.24
"ROSEBUD RIVER, AT HWY 10",01/08/2025 11:20:00,0.29
"ROSEBUD RIVER, AT HWY 10",02/05/2025 12:10:00,0.2
"ROSEBUD RIVER, AT HWY 10",03/06/2025 11:15:00,0.14
"ROSS CREEK, NEAR MOUTH",06/15/2011 11:30:00,0.17
"ROSS CREEK, NEAR MOUTH",07/13/2011 12:20:00,0.2
"ROSS CREEK, NEAR MOUTH",08/16/2011 12:20:00,0.18
"ROSS CREEK, NEAR MOUTH",09/21/2011 12:10:00,0.19
"ROSS CREEK, NEAR MOUTH",10/20/2011 13:20:00,0.27
"ROSS CREEK, NEAR MOUTH",11/17/2011 13:30:00,0.32
"ROSS CREEK, NEAR MOUTH",12/15/2011 14:00:00,0.33
"ROSS CREEK, NEAR MOUTH",01/30/2012 14:25:00,0.24
"ROSS CREEK, NEAR MOUTH",02/14/2012 14:50:00,0.28
"ROSS CREEK, NEAR MOUTH",03/13/2012 13:10:00,0.23
"ROSS CREEK, NEAR MOUTH",04/30/2012 12:30:00,0.19
"ROSS CREEK, NEAR MOUTH",05/29/2012 07:00:00,0.19
"ROSS CREEK, NEAR MOUTH",06/18/2012 14:40:00,0.19
"ROSS CREEK, NEAR MOUTH",07/18/2012 06:40:00,0.14
"ROSS CREEK, NEAR MOUTH",08/28/2012 07:15:00,0.13
"ROSS CREEK, NEAR MOUTH",09/26/2012 11:40:00,0.16
"ROSS CREEK, NEAR MOUTH",10/18/2012 07:25:00,0.13
"ROSS CREEK, NEAR MOUTH",11/26/2012 12:30:00,0.33
"ROSS CREEK, NEAR MOUTH",12/18/2012 08:30:00,0.31
"ROSS CREEK, NEAR MOUTH",01/24/2013 08:30:00,0.29
"ROSS CREEK, NEAR MOUTH",02/19/2013 12:55:00,0.23
"ROSS CREEK, NEAR MOUTH",03/14/2013 11:10:00,0.19
"ROSS CREEK, NEAR MOUTH",04/17/2013 13:55:00,0.16
"ROSS CREEK, NEAR MOUTH",05/08/2013 07:00:00,0.14
"ROSS CREEK, NEAR MOUTH",06/11/2013 06:45:00,0.16
"ROSS CREEK, NEAR MOUTH",07/09/2013 06:45:00,0.16
"ROSS CREEK, NEAR MOUTH",08/12/2013 13:30:00,0.12
"ROSS CREEK, NEAR MOUTH",09/17/2013 06:40:00,0.13
"ROSS CREEK, NEAR MOUTH",10/15/2013 12:30:00,0.11
"ROSS CREEK, NEAR MOUTH",11/07/2013 08:10:00,0.26
"ROSS CREEK, NEAR MOUTH",12/12/2013 08:15:00,0.3
"ROSS CREEK, NEAR MOUTH",01/23/2014 13:30:00,0.37
"ROSS CREEK, NEAR MOUTH",02/11/2014 08:15:00,0.34
"ROSS CREEK, NEAR MOUTH",03/13/2014 11:10:00,0.061
"ROSS CREEK, NEAR MOUTH",04/09/2014 12:20:00,0.12
"ROSS CREEK, NEAR MOUTH",05/07/2014 13:15:00,0.15
"ROSS CREEK, NEAR MOUTH",06/04/2014 10:50:00,0.15
"ROSS CREEK, NEAR MOUTH",07/16/2014 11:45:00,0.088
"ROSS CREEK, NEAR MOUTH",08/19/2014 12:00:00,0.1
"ROSS CREEK, NEAR MOUTH",09/10/2014 06:50:00,0.13
"ROSS CREEK, NEAR MOUTH",10/28/2014 07:45:00,0.24
"ROSS CREEK, NEAR MOUTH",11/25/2014 08:35:00,0.27
"ROSS CREEK, NEAR MOUTH",12/16/2014 14:20:00,0.23
"ROSS CREEK, NEAR MOUTH",01/20/2015 08:27:00,0.14
"ROSS CREEK, NEAR MOUTH",02/12/2015 08:40:00,0.17
"ROSS CREEK, NEAR MOUTH",03/12/2015 12:10:00,0.13
"ROSS CREEK, NEAR MOUTH",04/15/2015 12:30:00,0.27
"ROSS CREEK, NEAR MOUTH",05/12/2015 13:00:00,0.15
"ROSS CREEK, NEAR MOUTH",06/02/2015 11:50:00,0.11
"ROSS CREEK, NEAR MOUTH",06/16/2015 11:50:00,0.13
"ROSS CREEK, NEAR MOUTH",07/22/2015 10:20:00,0.11
"ROSS CREEK, NEAR MOUTH",08/19/2015 10:40:00,0.12
"ROSS CREEK, NEAR MOUTH",09/23/2015 11:15:00,0.11
"ROSS CREEK, NEAR MOUTH",10/20/2015 10:00:00,0.23
"ROSS CREEK, NEAR MOUTH",11/24/2015 09:39:00,0.25
"ROSS CREEK, NEAR MOUTH",12/15/2015 10:15:00,0.26
"ROSS CREEK, NEAR MOUTH",01/19/2016 11:30:00,0.27
"ROSS CREEK, NEAR MOUTH",02/23/2016 11:15:00,0.26
"ROSS CREEK, NEAR MOUTH",03/15/2016 09:55:00,0.24
"ROSS CREEK, NEAR MOUTH",04/23/2024 07:45:00,0.23
"ROSS CREEK, NEAR MOUTH",05/14/2024 11:20:00,0.25
"ROSS CREEK, NEAR MOUTH",06/11/2024 11:45:00,0.13
"ROSS CREEK, NEAR MOUTH",07/09/2024 14:15:00,0.17
"ROSS CREEK, NEAR MOUTH",08/14/2024 11:05:00,0.12
"ROSS CREEK, NEAR MOUTH",09/25/2024 11:45:00,0.12
"ROSS CREEK, NEAR MOUTH",10/16/2024 12:15:00,0.19
"ROSS CREEK, NEAR MOUTH",11/18/2024 11:22:00,0.22
"ROSS CREEK, NEAR MOUTH",12/09/2024 09:25:00,0.17
"ROSS CREEK, NEAR MOUTH",01/14/2025 12:08:00,0.24
"ROSS CREEK, NEAR MOUTH",02/11/2025 11:18:00,0.24
"ROSS CREEK, NEAR MOUTH",03/18/2025 10:37:00,0.19
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",04/22/2024 14:45:00,0.088
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",05/28/2024 14:35:00,0.089
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",06/24/2024 12:15:00,0.091
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",07/22/2024 14:30:00,0.12
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",08/27/2024 10:35:00,0.094
"SAKWATAMAU RIVER, AT WSC GAUGE AT HWY 32",09/24/2024 13:00:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/15/2011 12:00:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/13/2011 12:40:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/16/2011 12:00:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/21/2011 11:30:00,0.13
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/20/2011 13:00:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/17/2011 14:00:00,0.25
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/15/2011 14:00:00,0.29
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/30/2012 14:00:00,0.19
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/14/2012 14:30:00,0.22
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/13/2012 13:30:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",04/30/2012 12:50:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",05/29/2012 07:30:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/18/2012 14:55:00,0.13
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/18/2012 07:00:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/28/2012 07:40:00,0.1
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/26/2012 12:00:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/18/2012 07:40:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/26/2012 12:45:00,0.28
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/18/2012 08:45:00,0.25
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/24/2013 08:45:00,0.24
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/19/2013 13:10:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/14/2013 11:20:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",04/17/2013 14:15:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",05/08/2013 07:20:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/11/2013 07:00:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/09/2013 07:15:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/12/2013 13:45:00,0.1
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/17/2013 07:15:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/15/2013 12:45:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/07/2013 08:20:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/12/2013 08:30:00,0.24
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/23/2014 13:45:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/11/2014 08:30:00,0.23
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/13/2014 11:20:00,0.05
"SEVEN PERSONS CREEK, NEAR THE MOUTH",04/09/2014 12:50:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",05/07/2014 13:45:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/04/2014 11:10:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/16/2014 12:10:00,0.087
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/19/2014 11:30:00,0.1
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/10/2014 07:35:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/28/2014 08:10:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/25/2014 08:50:00,0.23
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/16/2014 14:35:00,0.2
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/20/2015 08:39:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/12/2015 09:05:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/12/2015 12:25:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",04/15/2015 13:10:00,0.17
"SEVEN PERSONS CREEK, NEAR THE MOUTH",05/12/2015 13:20:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/02/2015 12:50:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/16/2015 12:30:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/22/2015 10:45:00,0.096
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/19/2015 11:15:00,0.095
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/23/2015 16:10:00,0.092
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/20/2015 10:30:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/24/2015 09:40:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/15/2015 10:40:00,0.21
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/19/2016 11:50:00,0.24
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/23/2016 11:30:00,0.22
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/15/2016 09:55:00,0.18
"SEVEN PERSONS CREEK, NEAR THE MOUTH",04/23/2024 08:00:00,0.18
"SEVEN PERSONS CREEK, NEAR THE MOUTH",05/14/2024 12:05:00,0.15
"SEVEN PERSONS CREEK, NEAR THE MOUTH",06/11/2024 12:05:00,0.12
"SEVEN PERSONS CREEK, NEAR THE MOUTH",07/09/2024 14:00:00,0.24
"SEVEN PERSONS CREEK, NEAR THE MOUTH",08/14/2024 11:25:00,0.13
"SEVEN PERSONS CREEK, NEAR THE MOUTH",09/25/2024 12:15:00,0.11
"SEVEN PERSONS CREEK, NEAR THE MOUTH",10/16/2024 13:00:00,0.16
"SEVEN PERSONS CREEK, NEAR THE MOUTH",11/18/2024 11:40:00,0.23
"SEVEN PERSONS CREEK, NEAR THE MOUTH",12/09/2024 09:38:00,0.17
"SEVEN PERSONS CREEK, NEAR THE MOUTH",01/14/2025 12:26:00,0.22
"SEVEN PERSONS CREEK, NEAR THE MOUTH",02/11/2025 11:38:00,0.22
"SEVEN PERSONS CREEK, NEAR THE MOUTH",03/18/2025 10:52:00,0.14
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/30/2011 12:05:00,0.14
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/27/2011 13:35:00,0.18
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/19/2011 08:20:00,0.18
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/01/2011 12:20:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/29/2011 12:00:00,0.26
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/28/2011 12:55:00,0.24
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/01/2011 13:27:00,0.29
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/21/2011 14:30:00,0.25
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/30/2012 14:15:00,0.24
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/22/2012 14:28:00,0.24
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/14/2012 14:20:00,0.23
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",04/19/2012 13:40:00,0.26
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/28/2012 13:35:00,0.19
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/27/2012 12:15:00,0.14
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/19/2012 12:15:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",08/22/2012 10:25:00,0.25
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/27/2012 08:55:00,0.26
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/29/2012 09:25:00,0.25
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",11/28/2012 10:15:00,0.27
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/20/2012 10:50:00,0.26
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/24/2013 10:15:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/28/2013 10:00:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/13/2013 09:20:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",04/16/2013 11:15:00,0.18
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/28/2013 11:00:00,0.15
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/26/2013 09:50:00,0.17
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/02/2013 10:00:00,0.18
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/09/2013 10:30:00,0.17
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/16/2013 09:25:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/23/2013 08:45:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",08/08/2013 09:20:00,0.15
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/24/2013 09:30:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/30/2013 09:00:00,0.19
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",11/27/2013 10:00:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/06/2014 10:30:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/27/2014 10:50:00,0.23
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/25/2014 09:30:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/10/2014 09:20:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",04/30/2014 09:20:00,0.17
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/28/2014 09:00:00,0.16
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/25/2014 12:30:00,0.14
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/31/2014 08:15:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",08/14/2014 08:50:00,0.24
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/24/2014 09:30:00,0.19
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/28/2014 09:45:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",11/27/2014 10:25:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/18/2014 10:15:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/26/2015 10:05:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/19/2015 09:45:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/09/2015 10:40:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",04/09/2015 08:50:00,0.19
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/22/2015 10:00:00,0.23
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/25/2015 09:45:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/30/2015 07:30:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",08/26/2015 09:15:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/16/2015 09:10:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/22/2015 09:45:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",11/05/2015 09:25:00,0.23
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/15/2015 10:15:00,0.23
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/05/2016 10:15:00,0.2
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/23/2016 10:45:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/22/2016 08:45:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",04/03/2024 08:10:00,0.19
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",05/02/2024 08:45:00,0.16
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",06/04/2024 08:15:00,0.16
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",07/03/2024 08:25:00,0.14
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",08/01/2024 08:20:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",09/04/2024 08:15:00,0.22
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",10/02/2024 08:50:00,0.25
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",11/05/2024 09:14:00,0.24
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",12/03/2024 11:10:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",01/08/2025 09:15:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",02/06/2025 09:19:00,0.21
"SHEEP RIVER, 1.6 KM D/S OF HWY 2",03/03/2025 09:33:00,0.2
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/30/2011 14:15:00,0.15
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/27/2011 08:45:00,0.12
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/19/2011 10:30:00,0.19
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/01/2011 10:25:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/29/2011 10:20:00,0.29
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",10/28/2011 10:45:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",12/01/2011 11:03:00,0.32
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",12/21/2011 12:00:00,0.28
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/30/2012 11:45:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",02/22/2012 12:05:00,0.28
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",03/14/2012 11:40:00,0.33
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",04/19/2012 11:05:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/28/2012 11:10:00,0.19
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/27/2012 09:40:00,0.14
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/19/2012 09:45:00,0.18
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",08/22/2012 12:15:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/27/2012 12:00:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",10/29/2012 11:30:00,0.28
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",11/28/2012 12:15:00,0.31
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",12/20/2012 13:15:00,0.29
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/24/2013 13:20:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",02/28/2013 12:45:00,0.3
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",03/13/2013 12:10:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",04/16/2013 13:50:00,0.24
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/28/2013 13:30:00,0.15
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/26/2013 14:55:00,0.17
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/02/2013 14:45:00,0.18
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/08/2013 12:30:00,0.19
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/16/2013 14:00:00,0.22
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/22/2013 13:00:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",08/08/2013 12:00:00,0.16
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/24/2013 12:15:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",10/30/2013 11:30:00,0.22
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",11/27/2013 00:00:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/06/2014 13:00:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/27/2014 13:50:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",02/25/2014 13:00:00,0.29
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",03/10/2014 12:30:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",04/30/2014 12:30:00,0.21
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/28/2014 11:20:00,0.15
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/25/2014 10:20:00,0.15
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/31/2014 11:15:00,0.24
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",08/14/2014 12:05:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/24/2014 12:45:00,0.2
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",10/28/2014 11:30:00,0.25
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",11/27/2014 12:40:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",12/18/2014 12:25:00,0.25
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/26/2015 12:50:00,0.25
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",02/19/2015 12:45:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",03/09/2015 14:00:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",04/09/2015 11:50:00,0.22
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/22/2015 13:15:00,0.25
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/25/2015 13:50:00,0.22
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",07/30/2015 11:15:00,0.23
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",08/26/2015 13:00:00,0.24
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",09/16/2015 13:05:00,0.24
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",10/22/2015 13:30:00,0.24
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",11/05/2015 13:25:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",12/15/2015 13:15:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",01/05/2016 13:50:00,0.26
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",02/23/2016 13:30:00,0.27
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",03/22/2016 11:35:00,0.28
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",04/03/2024 10:30:00,0.21
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",05/02/2024 09:30:00,0.2
"SHEEP RIVER, APPROXIMATELY 1.0  KM D/S WSC GAUGE",06/04/2024 09:05:00,0.17
